Title,Author,Publish Date,Publisher,Description,url
Brace Yourself for Higher Cellphone Bills in 2018,Drew FitzGerald,2018-02-08T16:32:25Z,The Wall Street Journal,"Cheap wireless plans might be harder to find this year, as the two most aggressive U.S. wireless carriers, Sprint and T-Mobile US, are signaling they will scale back discounting.",https://www.wsj.com/articles/brace-yourself-for-higher-cellphone-bills-in-2018-1518107542
What Tech Giant SoftBank Wants With Boring Old Reinsurer,Paul J. Davies,2018-02-08T16:09:04Z,The Wall Street Journal,"The idea of a Japanese tech company spending $10 billion on a stake in a reinsurer sounds crazy, but when you think about Softbank’s pursuit of Swiss Re, it starts to make frighteningly good sense.",https://www.wsj.com/articles/what-tech-giant-softbank-wants-with-boring-old-reinsurer-1518104797
Kellogg's Cereal Struggles Continue,Annie Gasparro,2018-02-08T14:40:49Z,The Wall Street Journal,"Kellogg Co. has tried new products, like Cinnamon Frosted Flakes and Special K with probiotics, but the company said that Americans are still eating less cereal.",https://www.wsj.com/articles/kelloggs-cereal-struggles-continue-1518100846
"Why Even 'Ordinary' Homes Sell for $500,000 Over the List Price",Nancy Keates,2018-02-08T12:49:21Z,The Wall Street Journal,"Almost a quarter of U.S. home sales were above the asking price last year, with an average premium of $7,000. These sellers managed to get a lot more.",https://www.wsj.com/articles/why-even-ordinary-homes-sell-for-500-000-over-the-list-price-1518094157
"WSJ City PM: How the Big Bet on Calm Turned Ugly, Why Little Has Fundamentally Changed, Merkel Reaches Coalition Deal",Mischa Frankl-Duval,2018-02-07T17:24:24Z,The Wall Street Journal,"Good afternoon from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Large invest…",https://blogs.wsj.com/moneybeat/2018/02/07/wsj-city-pm-how-the-big-bet-on-calm-turned-ugly-why-little-has-fundamentally-changed-merkel-reaches-coalition-deal/
"Stocks to Watch: Wynn Resorts, Snap, Facebook, Apple, Disney, Chipotle, Hasbro, Gilead, Humana",Amrith Ramkumar,2018-02-07T14:22:58Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Wednesday's session are Wynn Resorts, Snap, Walt Disney, Chipotle Mexican Grill and Hasbro.",https://blogs.wsj.com/moneybeat/2018/02/07/stocks-to-watch-wynn-resorts-snap-facebook-apple-disney-chipotle-hasbro-gilead-humana/
GOP Rep. Comstock Challenges Trump Over Shutdown Comment,Joshua Jamerson,2018-02-07T11:34:22Z,The Wall Street Journal,News and analysis from WSJ's Washington bureau,https://blogs.wsj.com/washwire/2018/02/07/capital-journal-wednesday-morning/
Goldman Sachs in Talks With Apple to Finance iPhoneSales,Peter Rudegeair,2018-02-07T11:10:06Z,The Wall Street Journal,"The Wall Street firm is in talks to offer financing to shoppers buying phones, watches and other gadgets from Apple, people familiar with the matter said. Customers purchasing a $1,000 iPhone X could take out a loan from Goldman instead of charging it to cred…",https://www.wsj.com/articles/goldman-sachs-in-talks-with-apple-to-finance-iphonesales-1517999521
"Tech Stocks Take a Beating, Led by Market Darling Tencent",Steven Russolillo,2018-02-07T09:49:08Z,The Wall Street Journal,"It's Tencent—which has the largest weighting in Hong Kong’s Hang Seng index—that's been hit hardest. It dropped 14% from last month’s record high through Tuesday, before rebounding a bit on Wednesday. By comparison, the Hang Seng has fallen 8.5% from its high.",https://blogs.wsj.com/moneybeat/2018/02/07/tech-stocks-take-a-beating-led-by-market-darling-tencent/
Apple Considers Rebates for Some iPhone Battery Replacements,Tripp Mickle,2018-02-06T18:24:11Z,The Wall Street Journal,"Apple, responding to U.S. Senate questions about its decision to slow performance on older iPhones, said it is considering rebates for battery replacements for some users affected by the issue.",https://www.wsj.com/articles/apple-considers-rebates-for-some-iphone-battery-replacements-1517940948
EU to Probe Apple's Acquisition of Song-Recognition App Shazam,Natalia Drozdiak,2018-02-06T18:22:44Z,The Wall Street Journal,"Apple’s acquisition of song-recognition app Shazam may adversely impact competition in Europe, EU antitrust authorities said.",https://www.wsj.com/articles/eu-to-probe-apples-acquisition-of-song-recognition-app-shazam-1517937556
"Stocks to Watch: Boeing, Netflix, GM, Lululemon, Micron, Skyworks, Pfizer, ADM",Amrith Ramkumar,2018-02-06T14:21:57Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Tuesday's session are Boeing, Netflix, General Motors, Lululemon and Micron Technology.",https://blogs.wsj.com/moneybeat/2018/02/06/stocks-to-watch-boeing-netflix-gm-lululemon-micron-skyworks-pfizer-adm/
"Apple HomePod Review: Super Sound, But Not Super Smart",Joanna Stern,2018-02-06T13:33:04Z,The Wall Street Journal,"Apple’s $350 smart speaker stands out from the pack with its dazzling acoustics, but Siri trails Alexa and Google Assistant in smarts.",https://www.wsj.com/articles/apple-homepod-review-super-sound-but-not-super-smart-1517923981
Apple HomePod Video Review: Big Sound With Big Buts,,2018-02-06T13:30:00Z,The Wall Street Journal,"Apple's HomePod is late for the smart speaker auditions but impresses with some key features. WSJ's Joanna Stern puts it through three rounds of tryouts, alongside popular talking speakers from Amazon and Google. Photo: Alexander Hotz/The Wall Street Journal",http://www.wsj.com/video/apple-homepod-video-review-big-sound-with-big-buts/E749B5B9-ABD6-4409-B460-C525DA23BCB0.html
Victoria's Secret Boss Bets on a Radical Idea: Smartphones Will Fade,Khadeeja Safdar,2018-02-06T03:30:20Z,The Wall Street Journal,"Leslie Wexner, an icon of 20th-century retailing, is the last man standing from a generation of merchants who brought fashion to the masses.",https://www.wsj.com/articles/the-boss-of-victorias-secret-bets-on-a-radical-idea-smartphones-will-fade-1517849668
Migos Album 'Culture II' Tops Charts but Sparks Debate Over Its Length,Neil Shah,2018-02-05T16:45:30Z,The Wall Street Journal,"Hip-hop group Migos has America’s No. 1 album, but “Culture II” has met with mixed reviews and criticism over its length.",https://www.wsj.com/articles/migos-album-culture-ii-tops-charts-but-sparks-debate-over-its-length-1517848564
"Stocks to Watch: Wells Fargo, Apple, Qualcomm, Bristol-Myers, Boeing, Equifax, Bunge, Arconic",Amrith Ramkumar,2018-02-05T14:35:09Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Monday's session are Wells Fargo, Apple, Qualcomm, Bristol-Myers Squibb, Boeing and Equifax.",https://blogs.wsj.com/moneybeat/2018/02/05/stocks-to-watch-wells-fargo-apple-qualcomm-bristol-myers-boeing-equifax-bunge-arconic/
Tech Giants Are in No Rush to Spend Overseas Cash,Douglas MacMillan,2018-02-05T13:00:07Z,The Wall Street Journal,"With the passage of the new U.S. tax law, the nation’s tech giants can now more freely dip into their stockpiles of overseas cash. They don’t seem to be in any hurry.",https://www.wsj.com/articles/tech-giants-are-in-no-rush-to-spend-overseas-cash-1517835600
Broadcom Raises Offer for Qualcomm to Over $121 Billion,Ted Greenwald,2018-02-05T12:27:51Z,The Wall Street Journal,"Broadcom has sweetened its takeover offer of Qualcomm in a deal that would be worth more than $121 billion, turning up the pressure on the takeover target in what would be the largest-ever technology deal.",https://www.wsj.com/articles/broadcom-raises-offer-for-qualcomm-to-over-121-billion-1517833668
"Readers, Listen Up: Amazon Wants to Extend Its Dominance in Audiobooks",Jeffrey A. Trachtenberg,2018-02-05T12:00:06Z,The Wall Street Journal,"With the help of its deep-pocketed owner, Audible is moving beyond retail and increasingly trying to acquire publishing rights. In a noteworthy new project, the audio version of snowboarder Shaun White’s memoir will be released a month before the print book.",https://www.wsj.com/articles/readers-listen-up-amazon-wants-to-extend-its-dominance-in-audiobooks-1517832000
Russia Probe: Two Key Questions Following Release of GOP-Authored Surveillance Memo,Joshua Jamerson,2018-02-05T11:04:32Z,The Wall Street Journal,"The debate over the House GOP-authored memorandum alleging improperly-granted surveillance of Carter Page, who served as a foreign-policy adviser to Donald Trump's campaign, raises two key questions moving forward.",https://blogs.wsj.com/washwire/2018/02/05/capital-journal-178/
Saudi Campaign Seeks to Calm Investors Shaken by Anticorruption Drive,Benoit Faucon,2018-02-05T11:01:54Z,The Wall Street Journal,The Saudi government is embarking on a campaign of damage control after the abrupt detentions of wealthy businessmen spooked the foreign investors it needs to diversify its economy.,https://www.wsj.com/articles/saudi-campaign-seeks-to-calm-investors-shaken-by-anticorruption-drive-1517826601
What's News: Business & Finance,,2018-02-05T05:13:25Z,The Wall Street Journal,"What’s News: Business & Finance Apple Music is on the verge of overtaking Spotify in U.S. paid subscribers, a sign that music streaming’s dominant force faces growing competition ahead of its stock offering. What’s News: Business & Finance Apple Music is on t…",http://online.wsj.com/article/SB21211592845566714681804584025231000156554.html?mod=rss_Page_One
"How Apps, Music and More Can Buoy Apple Beyond the iPhone",Christopher Mims,2018-02-05T03:56:00Z,The Wall Street Journal,"In a world where nobody wants to own anything, could Apple transition to a subscription model for the services and products it delivers?",https://www.wsj.com/articles/can-apple-be-equally-successful-in-hardware-and-services-1517745601
Broadcom to Raise Offer for Qualcomm to About $120 Billion,Ted Greenwald,2018-02-05T03:17:05Z,The Wall Street Journal,"Broadcom plans to announce the higher offer on Monday, a person familiar with the matter said, a move aimed at increasing pressure on the takeover target in what would be the largest-ever technology deal.",https://www.wsj.com/articles/broadcom-to-raise-offer-for-qualcomm-to-about-120-billion-on-monday-1517797328
Apple Nips at Spotify's Lead,,2018-02-05T00:56:40Z,The Wall Street Journal,"Apple Nips at Spotify’s Lead Apple Music is on the verge of overtaking Spotify AB in U.S. paid subscribers, a sign that the music-streaming world’s dominant force faces growing competition ahead of its hotly anticipated public stock offering. Apple Nips at Sp…",http://online.wsj.com/article/SB22198230036135484525204584021703560401462.html?mod=rss_Page_One
Apple Music on Track to Overtake Spotify in U.S. Subscribers,Anne Steele,2018-02-04T13:34:29Z,The Wall Street Journal,"Apple’s Apple Music is adding subscriber accounts in the U.S. at a higher rate than Spotify, and is on track to pass the No. 1 streaming service this summer, according to people familiar with the services’ figures.",https://www.wsj.com/articles/apple-music-on-track-to-overtake-spotify-in-u-s-subscribers-1517745720
An Olympic Daredevil's Uphill Battle,Jen Murphy,2018-02-03T19:37:09Z,The Wall Street Journal,"U.S. Olympian John Daly gave up on skeleton, but decided to give the sport and its grueling training one more shot for the Pyeongchang Games.",https://www.wsj.com/articles/an-olympic-daredevils-uphill-battle-1517659200
"Sony Has New Boss, Same Good Story",Jacky Wong,2018-02-02T14:15:34Z,The Wall Street Journal,"The man who orchestrated Sony’s comeback is stepping down. Thankfully, the iconic technology brand still looks like a solid bet for investors.",https://www.wsj.com/articles/sony-has-new-boss-same-good-story-1517572275
"Stocks to Watch: Apple, Amazon, Alphabet, Visa, Sprint, Exxon, Mattel, Merck, Viacom",Amrith Ramkumar,2018-02-02T14:15:24Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Friday's session are Apple, Amazon.com, Alphabet, Visa, Sprint, Mattel, Merck and Viacom.",https://blogs.wsj.com/moneybeat/2018/02/02/stocks-to-watch-apple-amazon-alphabet-visa-sprint-exxon-mattel-merck-viacom/
Apple Dodges iPhone X Worries,Dan Gallagher,2018-02-02T12:15:31Z,The Wall Street Journal,A big jump in iPhone prices helps offset weaker unit sales.,https://www.wsj.com/articles/apple-dodges-iphone-x-worries-1517526778
Why the GOP’s Classified Memo Is Important to Trump,Joshua Jamerson,2018-02-02T12:09:41Z,The Wall Street Journal,The classified memo assembled by the House Intelligence Committee that looks at the way the FBI has handled the investigation into Russian interference in the 2016 campaign is the hottest document in Washington right now. WSJ's Jerry Seib explains why the mem…,https://blogs.wsj.com/washwire/2018/02/02/capital-journal-waiting-for-the-contested-memo-republicans-pin-midterm-hopes-on-tax-cuts/
Stocks Retreat Ahead of U.S. Jobs Report,Riva Gold,2018-02-02T10:17:23Z,The Wall Street Journal,Disappointing earnings reports and a selloff in government bonds sent global stock markets lower ahead of the U.S. monthly jobs report.,https://www.wsj.com/articles/earnings-news-hits-japan-korean-stocks-1517537873
"WSJ City: Tax Hit and Revenue Fall Knock Deutsche Bank, Mixed Results for Tech Giants, What to Watch in US Jobs",Joe Wallace,2018-02-02T08:29:58Z,The Wall Street Journal,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY this morning b…",https://blogs.wsj.com/moneybeat/2018/02/02/wsj-city-deutsche-bank-knocked-by-tax-and-fine-mixed-results-for-tech-giants-what-to-watch-in-us-jobs/
Sony Names New CEO,Peter Landers,2018-02-02T05:12:42Z,The Wall Street Journal,Kazuo Hirai is stepping down as Sony’s chief executive after a six-year stint that saw him nurse the electronics conglomerate back to health. Mr. Hirai will become chairman and Chief Financial Officer Kenichiro Yoshida will take over as CEO.,https://www.wsj.com/articles/sonys-kazuo-hirai-to-step-down-as-ceo-1517548358
What's News: Business & Finance,,2018-02-02T05:10:01Z,The Wall Street Journal,"What’s News: Business & Finance Apple, Alphabet and Amazon reported record quarterly financial results as they extended their dominance over swaths of the global economy. Aramco and Alphabet are in talks about building a tech hub in Saudi Arabia. What’s News:…",http://online.wsj.com/article/SB21311914823036453782504584019433993147084.html?mod=rss_Page_One
Tech Giants Power to New Heights,Laura Stevens,2018-02-02T01:05:28Z,The Wall Street Journal,"Apple Inc., Alphabet Inc. and Amazon.com Inc. reported record quarterly financial results on Thursday as they extended their dominance over swaths of the global economy.",https://www.wsj.com/articles/tech-giants-power-to-new-heights-1517532342
Trump Manages to Unify My Country,Rondi Adamson,2018-02-02T00:10:03Z,The Wall Street Journal,Almost every fellow Canadian I know can’t stand the man.,https://www.wsj.com/articles/trump-manages-to-unify-my-country-1517530200
Apple Posts Record Results With Help From iPhone Revenue,Tripp Mickle,2018-02-01T21:50:58Z,The Wall Street Journal,"Apple Inc.’s move to jack up prices on its flagship iPhone helped deliver record quarterly revenue and profit, but the company projected weaker-than-expected sales for the current quarter that adds to questions about the demand for the technology giant’s most…",https://www.wsj.com/articles/apple-posts-record-results-with-help-from-iphone-sales-1517521218
The Treadmills Everyone's Talking About: They Sure Aren't Boring,Matthew Kitchen,2018-02-01T21:15:43Z,The Wall Street Journal,"Immersive screens, virtual coaches and connected tech are putting an end to the tedium of running on a treadmill.",https://www.wsj.com/articles/the-treadmills-everyones-talking-about-they-sure-arent-boring-1517506582
Mnuchin Met With Many CEOs While Developing Tax Plan,Kate Davidson,2018-02-01T21:00:41Z,The Wall Street Journal,Steven Mnuchin spent the first months of his tenure as Treasury secretary meeting with a wide array of business executives as he began pushing the Trump administration’s plans to overhaul the tax code.,https://www.wsj.com/articles/steven-mnuchin-met-with-many-ceos-while-developing-tax-plan-1517518247
Why Smart Cooks Add Yogurt to Almost Everything,Nancy Harmon Jenkins,2018-02-01T15:46:11Z,The Wall Street Journal,"Turkish cooks know that a dollop of yogurt will make a stew a satisfying meal, give a marinade powerful tenderizing properties and produce a cake of incredible lightness.",https://www.wsj.com/articles/why-smart-cooks-add-yogurt-to-almost-everything-1517499967
"Google's Clicks, Diversification Efforts Likely to Drive Alphabet Results",Jack Nicas,2018-02-01T14:05:56Z,The Wall Street Journal,"Google’s costs per click, and sales from its app store and cloud and hardware businesses will be major focuses when Alphabet reports earnings.",https://www.wsj.com/articles/googles-clicks-diversification-efforts-likely-to-drive-alphabet-results-1517493952
Koch Industries's New Ads Aim to Distinguish Company From Owners' Politics,Alexandra Bruell,2018-02-01T13:34:58Z,The Wall Street Journal,Koch Industries is launching a new series of ads during the Olympics and Super Bowl to boost the reputation of its corporate brand.,https://www.wsj.com/articles/koch-industriess-new-ads-aim-to-distinguish-company-from-owners-politics-1517486400
Apple Earnings: What to Watch,Tripp Mickle,2018-02-01T11:03:59Z,The Wall Street Journal,"Apple is scheduled to report results for its fiscal first quarter, which ended Dec. 30, after the market closes Thursday.",https://www.wsj.com/articles/apple-expected-to-report-higher-prices-drove-record-quarterly-revenue-1517482800
Apple Could Lose Market Cap Crown After Earnings,Kevin Kingsbury,2018-02-01T09:55:53Z,The Wall Street Journal,"The world's two biggest companies by market cap, Apple and Alphabet, report quarterly results after the bell. They go into trading with their market caps separated by just under $35 billion.",https://blogs.wsj.com/moneybeat/2018/02/01/apple-could-lose-market-cap-crown-after-earnings/
"WSJ City: Yellen’s Unappreciated Legacy, Facebook Users Trim 50 Million Hours a Day, Deficits Dent US Bonds",Joe Wallace,2018-02-01T08:08:38Z,The Wall Street Journal,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Federal Reserv…",https://blogs.wsj.com/moneybeat/2018/02/01/wsj-city-janet-yellens-unappreciated-legacy-facebook-users-trim-50-million-hours-a-day-deficits-dent-us-bonds/
"Some Markets Rebound, but Chinese Stocks Fall",Gregor Stuart Hunter,2018-02-01T04:42:04Z,The Wall Street Journal,"Some Asian stock markets rebounded after the broad pullback that started the week, but Chinese equities weakened again following another muted manufacturing reading, weighing on Hong Kong stocks.",https://www.wsj.com/articles/global-markets-rise-on-improved-economic-readings-1517449714
No Bill Yet for Facebook's Fixes,Dan Gallagher,2018-01-31T23:40:18Z,The Wall Street Journal,The social network’s changes slow user growth but financials stay strong.,https://www.wsj.com/articles/no-bill-yet-for-facebooks-fixes-1517440332
Qualcomm Expands Licensing Deal With Samsung,Austen Hufford,2018-01-31T22:11:32Z,The Wall Street Journal,Qualcomm Inc. entered into an expanded deal with one of its biggest customers and beat revenue estimates in its latest quarter even as it swung to a deep loss.,https://www.wsj.com/articles/qualcomm-expands-licensing-deal-with-samsung-as-charges-cut-into-profit-1517436294
Forget Apple: The Stock Market’s Rise Is All About Boeing,Ben Eisen,2018-01-31T18:30:11Z,The Wall Street Journal,Boeing Co. quietly has more pull on the stock market than pretty much any other company.,https://blogs.wsj.com/moneybeat/2018/01/31/forget-apple-the-stock-markets-rise-is-all-about-boeing/
"Stocks to Watch: Boeing, Eli Lilly, Xerox, AMD, Electronic Arts, Apple, Broadcom, Anthem, Sirius XM",Amrith Ramkumar,2018-01-31T14:24:33Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Wednesday's session are Boeing, Eli Lilly, Xerox, Advanced Micro Devices, Electronic Arts and Apple.",https://blogs.wsj.com/moneybeat/2018/01/31/stocks-to-watch-boeing-eli-lilly-xerox-amd-electronic-arts-apple-broadcom-anthem-sirius-xm/
Microsoft Earnings: What to Watch,Jay Greene,2018-01-31T13:16:05Z,The Wall Street Journal,"Analysts expect Microsoft to post revenue of $28.41 billion, up from $25.83 billion a year earlier.",https://www.wsj.com/articles/microsoft-earnings-what-to-watch-1517394601
The Wall Street Journal: Volkswagen supplier to face criminal case in emissions fraud,"Aruna Viswanatha, Mike Spector",2018-01-31T12:39:38Z,The Wall Street Journal,"A supplier for Volkswagen AG is in discussions with the U.S. Justice Department to resolve an impending criminal case arising from its alleged participation in the German auto giant’s emissions cheating, according to people familiar with the matter, as federa…",https://www.wsj.com/articles/volkswagen-supplier-to-face-criminal-case-in-emissions-fraud/
Key Takeaways From Trump’s First State of the Union Address,Joshua Jamerson,2018-01-31T12:02:40Z,The Wall Street Journal,"Key takeaways from President Donald Trump's first State of the Union address, and more in Capital Journal Daybreak.",https://blogs.wsj.com/washwire/2018/01/31/capital-journal-177/
Last Year's Market Nightmare Is 2018's Italian Yawn,Mike Bird,2018-01-31T11:57:54Z,The Wall Street Journal,"Italian assets have rallied and outperformed European peers, thanks in part to the country’s expanding economy and shrinking unemployment, soothing investor concern that the coming Italian election has the potential to split apart the eurozone.",https://www.wsj.com/articles/last-years-nightmare-this-years-boom-markets-ignore-italy-risk-1517397703
Facebook Earnings: What to Watch,Deepa Seetharaman,2018-01-31T11:36:22Z,The Wall Street Journal,"Facebook Inc. is scheduled to announce fourth-quarter earnings after the market closes. Investors will watch for details on its news feed overhaul, regulation risk and any impact of the new tax law.",https://www.wsj.com/articles/facebook-inc-earnings-what-to-watch-1517396400
Fox poised to win rights to NFL Thursday night package,Joe Flint,2018-01-31T11:35:20Z,The Wall Street Journal,"Fox Broadcasting is wrapping up a deal with the National Football League for rights to its Thursday night package of games, according to people familiar with the matter.",https://www.wsj.com/articles/fox-poised-to-win-rights-to-nfl-thursday-night-package/
Real Time Economics: Yellen’s Farewell | Trump’s State of the Union | Warren Buffett’s Move Into Healthcare,Jeffrey Sparshott,2018-01-31T10:46:35Z,The Wall Street Journal,"Today in Real Time Economics, Janet Yellen hands a strong economy to incoming Fed Chairman Jerome Powell, President Trump says the era of economic surrender is over, Jeff Bezos, Warren Buffett and Jamie Dimon align to cut healthcare costs, Apple cuts iPhone X…",https://blogs.wsj.com/economics/2018/01/31/real-time-economics-yellens-farewell-trumps-state-of-the-union-warren-buffetts-move-into-healthcare/
"Amazon, Thou Shalt Not Covet Thy Neighbor's Employee",Lauren Weber,2018-01-31T10:30:21Z,The Wall Street Journal,Amazon.com Inc. plans to hire thousands of people in the area it picks as a second home from a shortlist of 20 locations. That’s worrying other companies in those areas because it could become more difficult to attract talent.,https://www.wsj.com/articles/amazon-thou-shalt-not-covet-thy-neighbors-employee-1517394601
"WSJ City: Donald Trump Appeals Across the Aisle, Apple Faces Twin Securities Probes",Joe Wallace,2018-01-31T08:34:47Z,The Wall Street Journal,"Good morning from the WSJ City desks in London. WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY In his first S…",https://blogs.wsj.com/moneybeat/2018/01/31/wsj-city-donald-trump-appeals-across-the-aisle-apple-faces-twin-securities-probes/
Samsung Still Saying Thanks for the Memories,Jacky Wong,2018-01-31T06:44:04Z,The Wall Street Journal,South Korean tech giant will have to show there’s life left in the chip cycle for its shares to advance,https://www.wsj.com/articles/samsung-still-saying-thanks-for-the-memories-1517381041
Samsung Cashes In on Chips for Another Record Profit,Timothy W. Martin,2018-01-31T01:06:25Z,The Wall Street Journal,"Samsung Electronics delivered its third consecutive quarter of record results, owing to robust demand for its memory chips, though operating profit at its smartphone unit fell.",https://www.wsj.com/articles/samsung-cashes-in-on-chips-to-hit-another-record-profit-1517360430
Apple FacesTwo Federal ProbesOver iPhone Battery Issue,Aruna Viswanatha,2018-01-30T21:43:29Z,The Wall Street Journal,"Apple Inc. is being investigated by the U.S. Justice Department and Securities and Exchange Commission over potential securities violations related to its disclosure of a software update that slowed older iPhones, according to people familiar with the matter.",https://www.wsj.com/articles/apple-facestwo-federal-probesover-iphone-battery-issue-1517348203
"Carlos Slim, One of World's Richest Men, Gets Schooled by an Old Pupil",Robbie Whelan,2018-01-30T19:48:00Z,The Wall Street Journal,"AT&T Chief Executive Randall Stephenson learned about Mexico’s telecom market two decades ago from the billionaire industrialist Carlos Slim. Today, AT&T is challenging Mr. Slim’s América Móvil and has helped erase $8 billion from his fortune. The relationshi…",https://www.wsj.com/articles/carlos-slim-one-of-worlds-richest-men-gets-schooled-by-an-old-pupil-1517331422
iPhone Supply Shock Won't Upend Europe's Star Chip Maker,Stephen Wilmot,2018-01-30T17:56:27Z,The Wall Street Journal,"Sluggish iPhone X sales revive a perennial risk for the army of companies that supply Apple. For 3-D sensor maker ams AG, however, the troubles are dwarfed by the growth prospects.",https://www.wsj.com/articles/iphone-supply-shock-wont-upend-europes-star-chip-maker-1517334983
New York Pension Fund Doubles Bet on Low-Carbon Companies,Sarah Krouse,2018-01-30T15:42:33Z,The Wall Street Journal,"One of the largest state pension funds in the country has doubled its investment in a low carbon-emissions index, the latest high-profile endorsement of sustainable investing strategies.",https://www.wsj.com/articles/new-york-pension-fund-doubles-bet-on-low-carbon-companies-1517320801
"Stocks to Watch: Apple, MetLife, Amazon, Aetna, Wal-Mart, McDonald’s, Maxim, Callidus, Reuters, Pfizer",Amrith Ramkumar,2018-01-30T14:32:53Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Tuesday's session are Apple Inc., MetLife Inc., Amazon.com Inc., Aetna Inc. and Wal-Mart Stores Inc.",https://blogs.wsj.com/moneybeat/2018/01/30/stocks-to-watch-apple-metlife-amazon-aetna-wal-mart-mcdonalds-maxim-callidus-reuters-pfizer/
Apple to Cut iPhone X Production in the Face of Weak Demand,Yoko Kubota,2018-01-30T13:48:26Z,The Wall Street Journal,Apple is slashing planned production of the iPhone X for the three-month period ending March 31 in a sign of weaker-than-expected demand for the pricey handset.,https://www.wsj.com/articles/apple-to-curtail-iphone-x-production-in-the-face-of-weak-demand-1517312098
Sale of Slotomania Maker Playtika Hits Regulatory Snag in China,Wayne Ma,2018-01-30T13:15:46Z,The Wall Street Journal,The sale of a company known for its popular casino-style games for smartphones has hit a regulatory hurdle that could potentially thwart the deal and make it the latest high-profile deal to be affected by the country’s clampdown on foreign acquisitions.,https://www.wsj.com/articles/sale-of-slotomania-maker-playtika-hits-regulatory-snag-in-china-1517308208
How the Tax Overhaul Will Affect Tech Companies’ Earnings,Douglas Macmillan,2018-01-30T10:48:48Z,The Wall Street Journal,"Silicon Valley threw its support behind the congressional tax overhaul. How much will the new rules help the bottom line of firms such as Amazon, Apple and Alphabet?",https://www.wsj.com/articles/how-the-tax-overhaul-will-affect-tech-companies-earnings-1517308201
Wynn Resorts Is the Biggest Test for Investors' Tolerance,Elizabeth Winkler,2018-01-29T22:25:12Z,The Wall Street Journal,Wynn Resorts has lost $3 billion in market value since its founder and chief executive was accused by former employees of behavior that amounts to a decadeslong pattern of sexual misconduct. The situation is unique because of Steve Wynn’s role and his outsize…,https://www.wsj.com/articles/wynn-resorts-is-the-biggest-test-for-investors-1517248977
"Stocks to Watch: Apple, Dr. Pepper, Lockheed Martin, Avon, Intel, Lowe’s, Wynn, Starbucks, AMD",Amrith Ramkumar,2018-01-29T14:29:04Z,The Wall Street Journal,"Among the companies with shares expected to trade actively in Monday's session are Apple Inc., Dr. Pepper Snapple Group Inc., Lockheed Martin Corp., Avon Products Inc. and Intel Corp.",https://blogs.wsj.com/moneybeat/2018/01/29/stocks-to-watch-apple-dr-pepper-lockheed-martin-avon-intel-lowes-wynn-starbucks-amd/
Apple's High Bar,Dan Gallagher,2018-01-29T10:30:04Z,The Wall Street Journal,An expected iPhone “supercycle” is more likely to come from higher prices than strong unit sales,https://www.wsj.com/articles/apples-high-bar-1517221800
"The Wall Street Journal: Alibaba, Foxconn lead big investment in Chinese electric-car maker",Liza Lin,2018-01-29T03:02:42Z,The Wall Street Journal,"Chinese e-commerce giant Alibaba Group Holding Ltd. and Foxconn Technology Group have co-led a 2.2 billion yuan ($348 million) funding round into Chinese electric-vehicle manufacturer Xiaopeng Motors, marking Alibaba’s first big investment in a car maker",https://www.wsj.com/articles/alibaba-foxconn-invest-in-chinese-electric-vehicle-maker-1517193868
A Geek's Guide to the 4K TV Revolution,Joshua Fruhlinger,2018-01-26T14:50:48Z,The Wall Street Journal,"Increasingly affordable, 4K TVs are streaming football and films into Americans’ homes with stunning quality. Here’s everything you need to know—and why it’s time to finally buy.",https://www.wsj.com/articles/a-geeks-guide-to-the-4k-tv-revolution-1516978245
Tax Incentive Puts More Robots on Factory Floors,Andrew Tangel,2018-01-26T10:37:15Z,The Wall Street Journal,New tax rules are speeding up automation of U.S. factories because they provide a strong incentive for manufacturers to replace old equipment with more-automated machines—an immediate tax deduction of the entire cost.,https://www.wsj.com/articles/tax-incentive-puts-more-robots-on-factory-floors-1516962600
"WSJ Wealth Adviser Briefing: An Adviser’s Guide to Dealing With Death, Charging Bitcoin",Brian Hershberg,2018-01-26T10:30:20Z,The Wall Street Journal,"WSJ Wealth Adviser highlights some of the top news and analysis for wealth advisers and their clients, with pieces today including: the latest Adviser Voice, this one looking at the do's and don'ts on dealing with a client's death; a look at some banks' and c…",https://blogs.wsj.com/moneybeat/2018/01/26/wsj-wealth-adviser-briefing-an-advisers-guide-to-dealing-with-death-charging-bitcoin/
